id,occ_date,occ_year,premises_type,bike_cost,cost_group
23525,2020-07-09,2020,Apartment,1100,1000<1500
23526,2020-07-09,2020,House,500,500<1000
23527,2020-07-11,2020,Other,800,500<1000
23528,2020-07-10,2020,House,500,500<1000
23529,2020-07-09,2020,Apartment,1000,1000<1500
23530,2020-07-11,2020,Apartment,2500,2000<
23532,2020-07-10,2020,House,900,500<1000
23533,2020-06-27,2020,Apartment,300,<500
23534,2020-07-10,2020,Other,2500,2000<
23535,2020-07-10,2020,Other,1500,1500<2000
23536,2020-06-30,2020,Outside,500,500<1000
23537,2020-07-11,2020,Outside,109.99,<500
23539,2020-07-07,2020,Outside,764,500<1000
23540,2020-07-11,2020,Apartment,7500,2000<
23541,2020-07-11,2020,Outside,700,500<1000
23542,2019-08-12,2019,Apartment,375,<500
23543,2020-07-12,2020,Apartment,499,<500
23544,2020-07-11,2020,House,250,<500
23545,2020-07-12,2020,Commercial,1500,1500<2000
23546,2020-07-12,2020,Apartment,549.99,500<1000
23547,2020-06-01,2020,Outside,600,500<1000
23548,2020-07-08,2020,House,550,500<1000
23549,2020-07-07,2020,Outside,379.99,<500
23551,2020-07-09,2020,House,2000,2000<
23552,2020-07-11,2020,Outside,600,500<1000
23553,2020-06-30,2020,Outside,600,500<1000
23554,2020-07-11,2020,Outside,650,500<1000
23555,2020-07-11,2020,Outside,650,500<1000
23557,2020-07-12,2020,Apartment,500,500<1000
23558,2020-07-07,2020,Outside,1000,1000<1500
23559,2020-07-10,2020,Other,3600,2000<
23560,2020-07-12,2020,Outside,650,500<1000
23562,2020-07-10,2020,Outside,520,500<1000
23563,2020-06-17,2020,Other,900,500<1000
23564,2020-07-10,2020,Apartment,800,500<1000
23565,2020-03-23,2020,Apartment,250,<500
23566,2020-07-13,2020,Outside,800,500<1000
23567,2020-07-07,2020,Outside,1100,1000<1500
23568,2020-07-07,2020,Outside,950,500<1000
23569,2020-07-08,2020,House,600,500<1000
23570,2020-06-17,2020,Other,900,500<1000
23571,2020-06-17,2020,Other,900,500<1000
23572,2020-06-17,2020,Other,900,500<1000
23573,2020-07-12,2020,Outside,1000,1000<1500
23574,2020-07-13,2020,Other,600,500<1000
23575,2020-07-11,2020,House,299.99,<500
23576,2020-07-07,2020,Apartment,400,<500
23577,2020-07-08,2020,Apartment,735,500<1000
23578,2020-05-01,2020,Other,1300,1000<1500
23579,2020-07-13,2020,Apartment,499,<500
23581,2020-06-27,2020,Commercial,1400,1000<1500
23582,2020-07-11,2020,Apartment,500,500<1000
23583,2020-07-13,2020,House,2000,2000<
23585,2020-07-12,2020,Other,500,500<1000
23586,2020-06-14,2020,Apartment,300,<500
23587,2020-07-14,2020,Apartment,450,<500
23588,2020-07-14,2020,Commercial,600,500<1000
23589,2020-07-13,2020,Outside,629.99,500<1000
23590,2020-07-13,2020,House,1000,1000<1500
23591,2020-07-13,2020,Outside,2000,2000<
23592,2020-06-28,2020,Apartment,2000,2000<
23593,2020-07-15,2020,Outside,450,<500
23594,2020-07-13,2020,House,150,<500
23595,2020-07-01,2020,Apartment,3000,2000<
23596,2020-07-15,2020,Other,500,500<1000
23597,2020-07-15,2020,House,900,500<1000
23598,2020-06-28,2020,Apartment,1925,1500<2000
23599,2020-07-14,2020,Apartment,800,500<1000
23600,2020-07-14,2020,Outside,700,500<1000
23601,2020-07-15,2020,Outside,2500,2000<
23603,2020-07-15,2020,Apartment,300,<500
23604,2020-07-14,2020,Other,550,500<1000
23605,2020-07-15,2020,Commercial,3000,2000<
23606,2020-07-10,2020,Apartment,900,500<1000
23607,2020-07-14,2020,Other,170,<500
23608,2020-07-14,2020,Other,300,<500
23610,2020-07-05,2020,Apartment,1000,1000<1500
23611,2020-07-16,2020,Apartment,400,<500
23613,2020-07-14,2020,Apartment,600,500<1000
23614,2020-07-15,2020,Outside,1650,1500<2000
23615,2020-07-16,2020,Apartment,2500,2000<
23616,2020-07-08,2020,Apartment,750,500<1000
23617,2020-07-15,2020,House,700,500<1000
23618,2020-07-14,2020,Outside,220,<500
23619,2020-07-16,2020,House,300,<500
23621,2020-07-14,2020,House,600,500<1000
23622,2020-06-19,2020,House,300,<500
23623,2020-07-14,2020,House,500,500<1000
23624,2020-07-13,2020,Apartment,430,<500
23625,2020-07-15,2020,Commercial,500,500<1000
23626,2020-07-12,2020,Apartment,900,500<1000
23627,2020-07-14,2020,Apartment,250,<500
23628,2020-07-16,2020,Apartment,100,<500
23629,2020-07-16,2020,Apartment,100,<500
23630,2020-07-16,2020,Outside,600,500<1000
23631,2020-07-17,2020,Apartment,406.79,<500
23632,2020-07-17,2020,Other,450,<500
23633,2020-07-16,2020,Apartment,300,<500
23634,2020-07-17,2020,House,500,500<1000
23635,2020-07-16,2020,Outside,3500,2000<
23636,2020-07-15,2020,Commercial,500,500<1000
23637,2020-07-13,2020,House,350,<500
23638,2020-07-17,2020,Apartment,170,<500
23639,2020-07-14,2020,Apartment,900,500<1000
23640,2020-07-17,2020,Outside,500,500<1000
23642,2020-07-17,2020,Commercial,250,<500
23643,2020-07-12,2020,Apartment,400,<500
23644,2020-07-16,2020,Apartment,800,500<1000
23645,2020-07-17,2020,Outside,640,500<1000
23646,2020-07-17,2020,House,1400,1000<1500
23647,2020-07-17,2020,Commercial,600,500<1000
23649,2020-07-17,2020,Apartment,900,500<1000
23650,2020-07-17,2020,House,1000,1000<1500
23651,2020-07-15,2020,Outside,1100,1000<1500
23652,2020-07-13,2020,Other,100,<500
23653,2020-07-14,2020,Outside,800,500<1000
23654,2020-07-17,2020,Apartment,250,<500
23656,2020-07-18,2020,Apartment,850,500<1000
23658,2020-07-17,2020,Outside,190,<500
23659,2020-07-18,2020,Outside,400,<500
23660,2020-07-17,2020,House,1607.97,1500<2000
23661,2020-07-16,2020,Apartment,650,500<1000
23662,2020-07-18,2020,Apartment,750,500<1000
23663,2020-07-18,2020,House,500,500<1000
23664,2020-07-18,2020,House,500,500<1000
23665,2020-07-18,2020,House,930,500<1000
23666,2020-07-16,2020,House,250,<500
23667,2020-07-19,2020,Other,450,<500
23668,2020-07-18,2020,Apartment,425,<500
23669,2020-07-18,2020,Transit,900,500<1000
23670,2020-07-18,2020,Other,900,500<1000
23671,2020-07-19,2020,Commercial,1200,1000<1500
23672,2020-07-18,2020,Other,4000,2000<
23673,2020-07-19,2020,Other,900,500<1000
23674,2020-07-19,2020,Apartment,1500,1500<2000
23675,2020-07-19,2020,Other,120,<500
23676,2020-07-19,2020,Commercial,270,<500
23677,2020-07-19,2020,House,1600,1500<2000
23678,2020-07-17,2020,Commercial,1300,1000<1500
23679,2020-07-17,2020,Commercial,650,500<1000
23680,2020-06-29,2020,Apartment,2500,2000<
23681,2020-07-19,2020,Other,100,<500
23682,2020-07-19,2020,Other,100,<500
23683,2020-07-20,2020,Apartment,1200,1000<1500
23684,2020-07-20,2020,Apartment,500,500<1000
23685,2020-07-20,2020,Outside,400,<500
23686,2020-07-20,2020,Apartment,1356,1000<1500
23687,2020-07-19,2020,Apartment,800,500<1000
23688,2020-07-20,2020,Outside,891,500<1000
23689,2020-07-18,2020,Apartment,150,<500
23690,2020-07-20,2020,Apartment,1159.33,1000<1500
23691,2020-07-18,2020,Outside,500,500<1000
23693,2020-06-29,2020,Apartment,5500,2000<
23695,2020-07-20,2020,House,170,<500
23696,2020-07-20,2020,House,800,500<1000
23697,2020-07-15,2020,Apartment,475,<500
23700,2020-07-20,2020,House,500,500<1000
23701,2020-07-20,2020,House,140,<500
23702,2020-07-14,2020,Outside,975,500<1000
23703,2020-07-21,2020,Outside,925,500<1000
23704,2020-07-21,2020,House,800,500<1000
23705,2020-07-21,2020,Other,1100,1000<1500
23706,2020-07-21,2020,Outside,1000,1000<1500
23707,2020-07-20,2020,Apartment,1500,1500<2000
23708,2020-07-20,2020,Commercial,192,<500
23709,2020-07-19,2020,Outside,4000,2000<
23710,2020-07-19,2020,House,650,500<1000
23711,2020-07-21,2020,Commercial,1800,1500<2000
23712,2020-07-21,2020,Transit,350,<500
23713,2020-07-20,2020,Apartment,1300,1000<1500
23714,2020-07-06,2020,Outside,500,500<1000
23715,2020-07-08,2020,Apartment,800,500<1000
23716,2020-07-18,2020,Outside,260,<500
23717,2020-07-20,2020,Apartment,1500,1500<2000
23718,2020-07-20,2020,Outside,2500,2000<
23719,2020-07-19,2020,House,620,500<1000
23720,2020-07-18,2020,Outside,300,<500
23722,2020-07-22,2020,House,7760,2000<
23723,2020-07-22,2020,Outside,499.99,<500
23724,2020-07-05,2020,Apartment,2200,2000<
23725,2020-07-05,2020,Apartment,600,500<1000
23726,2020-07-16,2020,Outside,1100,1000<1500
23727,2020-07-22,2020,Outside,610,500<1000
23728,2020-07-22,2020,Other,734.49,500<1000
23729,2020-07-20,2020,Other,500,500<1000
23730,2020-07-20,2020,Outside,700,500<1000
23731,2020-07-18,2020,Outside,329,<500
23732,2020-07-20,2020,Other,110,<500
23733,2020-07-22,2020,Other,734.49,500<1000
23734,2020-07-22,2020,Outside,2500,2000<
23735,2020-07-21,2020,Outside,560,500<1000
23736,2020-07-22,2020,House,700,500<1000
23737,2020-07-21,2020,Outside,1000,1000<1500
23738,2020-07-21,2020,Outside,1500,1500<2000
23739,2020-07-20,2020,House,500,500<1000
23740,2020-07-21,2020,Commercial,1000,1000<1500
23741,2020-07-21,2020,Other,1919.87,1500<2000
23742,2020-07-22,2020,Other,1200,1000<1500
23743,2020-07-22,2020,Outside,499.99,<500
23744,2020-07-20,2020,Commercial,539,500<1000
23745,2020-07-21,2020,Outside,900,500<1000
23746,2020-07-18,2020,Outside,1841.9,1500<2000
23747,2020-07-22,2020,Other,700,500<1000
23748,2020-07-21,2020,Other,1806.87,1500<2000
23749,2020-07-22,2020,Outside,1800,1500<2000
23750,2020-07-22,2020,Outside,800,500<1000
23751,2020-07-19,2020,House,500,500<1000
23752,2020-07-22,2020,Educational,760,500<1000
23753,2020-07-22,2020,Apartment,900,500<1000
23754,2020-07-23,2020,House,1100,1000<1500
23755,2020-07-23,2020,House,200,<500
23756,2020-07-23,2020,Outside,180,<500
23757,2020-07-22,2020,Educational,760,500<1000
23759,2020-07-23,2020,Other,50,<500
23760,2020-07-22,2020,House,1000,1000<1500
23762,2020-07-22,2020,House,750,500<1000
23763,2020-07-23,2020,House,200,<500
23764,2020-07-01,2020,Apartment,900,500<1000
23765,2020-07-18,2020,House,324,<500
23766,2020-07-21,2020,Outside,1200,1000<1500
23767,2020-07-23,2020,Apartment,2000,2000<
23768,2020-07-23,2020,House,400,<500
23769,2020-07-22,2020,House,1200,1000<1500
23770,2020-07-23,2020,Other,50,<500
23771,2020-07-18,2020,Outside,2800,2000<
23772,2020-07-18,2020,Outside,1600,1500<2000
23773,2020-07-22,2020,House,500,500<1000
23774,2020-07-17,2020,Apartment,250,<500
23776,2020-07-22,2020,House,700,500<1000
23777,2020-07-18,2020,Apartment,700,500<1000
23778,2020-07-13,2020,Outside,330,<500
23779,2020-06-30,2020,Apartment,100,<500
23780,2020-07-24,2020,Outside,707.97,500<1000
23781,2020-07-23,2020,Transit,75,<500
23782,2020-07-24,2020,Commercial,700,500<1000
23783,2020-07-24,2020,Outside,2000,2000<
23784,2020-07-24,2020,Apartment,550,500<1000
23785,2020-07-23,2020,Apartment,1000,1000<1500
23786,2020-07-24,2020,Outside,1400,1000<1500
23787,2020-07-24,2020,House,1400,1000<1500
23788,2020-07-17,2020,Apartment,800,500<1000
23789,2020-07-21,2020,Outside,1100,1000<1500
23790,2020-07-22,2020,Outside,3164,2000<
23791,2020-07-23,2020,Apartment,819,500<1000
23792,2020-07-15,2020,Apartment,800,500<1000
23793,2020-07-18,2020,Outside,370,<500
23794,2020-07-24,2020,Apartment,600,500<1000
23795,2020-07-24,2020,House,1976,1500<2000
23796,2020-07-24,2020,House,900,500<1000
23797,2020-07-14,2020,Outside,150,<500
23798,2020-07-23,2020,Apartment,819,500<1000
23799,2020-07-23,2020,Apartment,300,<500
23800,2020-07-23,2020,Apartment,300,<500
23801,2020-07-25,2020,Outside,900,500<1000
23802,2020-07-25,2020,House,250,<500
23803,2020-07-24,2020,Other,2000,2000<
23804,2020-07-15,2020,Other,1000,1000<1500
23805,2020-07-18,2020,Outside,500,500<1000
23806,2020-07-18,2020,House,778,500<1000
23807,2020-07-25,2020,Outside,475,<500
23808,2020-07-24,2020,Outside,1467.87,1000<1500
23809,2020-07-24,2020,Outside,600,500<1000
23810,2020-07-25,2020,Outside,300,<500
23811,2020-07-25,2020,Outside,450,<500
23812,2020-07-24,2020,Outside,200,<500
23813,2020-07-25,2020,Outside,750,500<1000
23814,2020-07-24,2020,House,1476.58,1000<1500
23815,2020-07-26,2020,Outside,1000,1000<1500
23816,2020-07-24,2020,House,1000,1000<1500
23817,2020-07-24,2020,Outside,400,<500
23818,2020-07-26,2020,Outside,500,500<1000
23819,2020-07-24,2020,Other,400,<500
23820,2020-07-24,2020,House,1017.83,1000<1500
23821,2020-07-20,2020,Apartment,800,500<1000
23822,2020-07-26,2020,Outside,900,500<1000
23823,2020-07-26,2020,Outside,380,<500
23824,2020-07-20,2020,Apartment,700,500<1000
23825,2020-07-24,2020,Outside,370,<500
23826,2020-06-06,2020,House,500,500<1000
23827,2020-07-24,2020,Other,300,<500
23828,2020-07-24,2020,Outside,400,<500
23829,2020-07-26,2020,Other,500,500<1000
23830,2020-07-26,2020,Outside,280,<500
23832,2020-07-23,2020,Outside,750,500<1000
23834,2020-07-23,2020,Outside,800,500<1000
23835,2020-07-24,2020,House,1000,1000<1500
23836,2020-07-25,2020,House,700,500<1000
23837,2020-07-11,2020,Other,150,<500
23838,2020-07-26,2020,Outside,650,500<1000
23840,2020-07-24,2020,Commercial,631.67,500<1000
23841,2020-07-27,2020,Commercial,250,<500
23842,2020-07-27,2020,Outside,200,<500
23843,2020-07-23,2020,Apartment,1000,1000<1500
23844,2020-07-18,2020,Apartment,600,500<1000
23845,2020-07-20,2020,Apartment,700,500<1000
23846,2020-07-27,2020,Commercial,449.99,<500
23847,2020-07-26,2020,Outside,280,<500
23848,2020-07-26,2020,Outside,400,<500
23849,2020-07-12,2020,House,400,<500
23850,2020-07-17,2020,Other,800,500<1000
23851,2020-07-25,2020,Apartment,750,500<1000
23852,2020-07-26,2020,Outside,500,500<1000
23853,2020-07-25,2020,Outside,650,500<1000
23854,2020-07-24,2020,Apartment,500,500<1000
23855,2020-07-27,2020,House,500,500<1000
23856,2020-07-23,2020,Apartment,500,500<1000
23857,2020-07-23,2020,Apartment,250,<500
23859,2020-07-27,2020,Outside,730,500<1000
23860,2020-07-05,2020,Outside,199.95,<500
23861,2020-07-12,2020,Apartment,460,<500
23862,2020-07-27,2020,Commercial,1000,1000<1500
23863,2020-07-25,2020,Outside,800,500<1000
23864,2020-07-25,2020,Apartment,530,500<1000
23865,2020-07-26,2020,Other,350,<500
23866,2020-07-27,2020,House,200,<500
23867,2020-07-27,2020,Outside,1200,1000<1500
23868,2020-07-27,2020,Outside,1200,1000<1500
23869,2020-07-14,2020,House,2000,2000<
23870,2020-07-26,2020,House,970,500<1000
23871,2020-07-27,2020,Outside,300,<500
23872,2020-07-27,2020,Outside,400,<500
23873,2020-07-27,2020,Outside,1500,1500<2000
23875,2020-07-27,2020,Outside,70,<500
23876,2020-07-27,2020,Outside,100,<500
23877,2020-07-28,2020,Other,600,500<1000
23878,2020-07-14,2020,House,1220,1000<1500
23879,2020-07-27,2020,Outside,150,<500
23880,2020-07-25,2020,Other,500,500<1000
23881,2016-07-28,2016,House,500,500<1000
23882,2020-07-28,2020,Outside,400,<500
23883,2020-07-23,2020,Apartment,5000,2000<
23884,2020-06-27,2020,Transit,700,500<1000
23885,2020-07-24,2020,Outside,600,500<1000
23886,2020-07-24,2020,Outside,800,500<1000
23887,2020-07-27,2020,Apartment,650,500<1000
23888,2020-06-11,2020,Outside,600,500<1000
23889,2020-07-26,2020,Apartment,1100,1000<1500
23890,2020-07-28,2020,House,400,<500
23891,2020-07-18,2020,Apartment,530,500<1000
23892,2020-07-28,2020,Apartment,350,<500
23893,2020-07-28,2020,House,350,<500
23894,2020-07-28,2020,Apartment,500,500<1000
23895,2020-07-26,2020,Apartment,1200,1000<1500
23896,2020-07-28,2020,Commercial,750,500<1000
23897,2020-07-27,2020,Apartment,1800,1500<2000
23898,2020-07-28,2020,Outside,1200,1000<1500
23899,2020-07-27,2020,Outside,275,<500
23903,2020-07-26,2020,Commercial,399,<500
23906,2020-07-29,2020,House,1000,1000<1500
23907,2020-07-23,2020,House,1000,1000<1500
23908,2020-01-02,2020,Apartment,400,<500
23909,2020-07-29,2020,Outside,4900,2000<
23911,2020-07-28,2020,House,200,<500
23912,2020-07-24,2020,Outside,700,500<1000
23913,2020-07-28,2020,Transit,759,500<1000
23914,2020-07-01,2020,Apartment,769.99,500<1000
23915,2020-07-27,2020,Other,587.59,500<1000
23916,2020-07-28,2020,Apartment,679,500<1000
23917,2020-07-28,2020,House,500,500<1000
23918,2020-07-26,2020,House,650,500<1000
23919,2020-07-29,2020,House,600,500<1000
23920,2020-07-25,2020,Outside,1899.99,1500<2000
23923,2020-07-29,2020,Apartment,768,500<1000
23924,2020-07-29,2020,Other,500,500<1000
23925,2020-07-27,2020,Other,900,500<1000
23926,2020-07-29,2020,Outside,2000,2000<
23927,2020-07-29,2020,Apartment,649,500<1000
23928,2020-07-29,2020,Commercial,800,500<1000
23929,2020-07-29,2020,Outside,600,500<1000
23930,2020-07-29,2020,Outside,3200,2000<
23931,2020-07-29,2020,Outside,1000,1000<1500
23932,2020-07-29,2020,Commercial,600,500<1000
23933,2020-07-28,2020,Apartment,750,500<1000
23936,2020-07-29,2020,Apartment,2500,2000<
23937,2020-07-29,2020,House,500,500<1000
23938,2020-07-19,2020,Apartment,300,<500
23939,2020-07-30,2020,Outside,600,500<1000
23940,2020-07-26,2020,Other,750,500<1000
23941,2020-07-29,2020,Apartment,1000,1000<1500
23942,2020-07-30,2020,House,1500,1500<2000
23943,2020-07-30,2020,Outside,500,500<1000
23944,2020-07-30,2020,Other,500,500<1000
23945,2020-07-27,2020,Apartment,1000,1000<1500
23946,2020-07-30,2020,Apartment,300,<500
23947,2020-07-29,2020,Apartment,1500,1500<2000
23948,2020-07-30,2020,Outside,200,<500
23949,2020-07-30,2020,Apartment,2400,2000<
23950,2020-07-30,2020,House,800,500<1000
23951,2020-07-30,2020,Outside,109.99,<500
23952,2020-07-25,2020,House,350,<500
23953,2020-06-23,2020,Apartment,300,<500
23954,2020-07-29,2020,Outside,1400,1000<1500
23955,2020-07-26,2020,Other,1500,1500<2000
23956,2020-07-27,2020,Other,800,500<1000
23957,2020-07-30,2020,Other,700,500<1000
23958,2020-07-24,2020,Apartment,450,<500
23959,2020-07-28,2020,Apartment,1050,1000<1500
23960,2020-07-27,2020,House,1500,1500<2000
23961,2020-07-29,2020,Outside,2150,2000<
23962,2020-07-30,2020,Apartment,1806.27,1500<2000
23963,2020-07-30,2020,Apartment,399.99,<500
23964,2020-07-31,2020,Outside,700,500<1000
23965,2020-07-30,2020,Outside,700,500<1000
23966,2020-07-28,2020,Commercial,2400,2000<
23967,2020-07-31,2020,Apartment,350,<500
23969,2020-07-29,2020,Apartment,650,500<1000
23970,2020-07-31,2020,Commercial,600,500<1000
23971,2020-07-27,2020,House,700,500<1000
23972,2020-07-25,2020,Outside,650,500<1000
23974,2020-07-25,2020,Apartment,750,500<1000
23975,2020-07-23,2020,House,800,500<1000
23976,2020-07-30,2020,Apartment,1806.27,1500<2000
23978,2020-08-01,2020,Apartment,3709.25,2000<
23979,2020-08-01,2020,Outside,700,500<1000
23980,2020-08-01,2020,Apartment,800,500<1000
23981,2020-08-01,2020,Apartment,1099,1000<1500
23982,2020-08-01,2020,Apartment,300,<500
23983,2020-07-29,2020,House,1000,1000<1500
23984,2020-08-01,2020,Outside,400,<500
23985,2020-07-30,2020,Outside,500,500<1000
23986,2020-08-01,2020,Outside,2000,2000<
23987,2020-07-29,2020,House,1000,1000<1500
23988,2020-07-25,2020,Apartment,407,<500
23989,2020-07-29,2020,House,1200,1000<1500
23990,2020-08-01,2020,Apartment,1699,1500<2000
23991,2020-08-01,2020,Other,450,<500
23992,2020-08-01,2020,Apartment,3000,2000<
23993,2020-07-31,2020,Outside,600,500<1000
23994,2020-08-01,2020,Commercial,700,500<1000
23995,2020-07-31,2020,House,500,500<1000
23996,2020-07-31,2020,Outside,1000,1000<1500
23997,2020-08-01,2020,Outside,759,500<1000
23998,2020-08-01,2020,Commercial,1200,1000<1500
24000,2020-07-26,2020,House,400,<500
24001,2020-07-29,2020,Outside,800,500<1000
24002,2020-08-01,2020,Apartment,900,500<1000
24003,2020-08-01,2020,Commercial,350,<500
24004,2020-08-01,2020,Other,800,500<1000
24005,2020-08-01,2020,Commercial,1200,1000<1500
24006,2020-07-31,2020,Other,200,<500
24007,2020-08-02,2020,Commercial,500,500<1000
24008,2020-08-02,2020,Transit,800,500<1000
24009,2020-07-29,2020,Outside,350,<500
24010,2020-08-01,2020,Apartment,550,500<1000
24011,2020-08-03,2020,Commercial,979.99,500<1000
24012,2020-08-01,2020,Other,1318,1000<1500
24013,2020-07-31,2020,Apartment,800,500<1000
24015,2020-08-03,2020,House,500,500<1000
24017,2020-07-26,2020,Outside,150,<500
24018,2020-08-03,2020,House,700,500<1000
24019,2020-08-03,2020,Apartment,700,500<1000
24020,2020-07-30,2020,House,15000,2000<
24021,2020-08-02,2020,Other,780,500<1000
24022,2020-07-03,2020,Apartment,1300,1000<1500
24023,2020-08-03,2020,Commercial,600,500<1000
24024,2020-08-03,2020,House,75,<500
24025,2020-07-30,2020,Outside,500,500<1000
24026,2020-08-02,2020,House,4000,2000<
24028,2020-08-02,2020,Outside,565,500<1000
24029,2020-08-03,2020,Outside,450,<500
24030,2020-07-29,2020,House,800,500<1000
24031,2020-06-27,2020,Apartment,621.49,500<1000
24032,2020-07-30,2020,Other,249.99,<500
24033,2020-05-27,2020,House,2000,2000<
24034,2020-08-01,2020,Other,1965,1500<2000
24035,2020-08-03,2020,House,500,500<1000
24036,2020-08-03,2020,House,175,<500
24037,2020-08-04,2020,Commercial,300,<500
24038,2020-08-02,2020,Outside,1000,1000<1500
24039,2020-07-17,2020,House,800,500<1000
24040,2020-07-30,2020,Transit,100,<500
24041,2020-08-03,2020,Educational,499,<500
24042,2020-08-01,2020,House,1500,1500<2000
24043,2020-08-03,2020,Outside,200,<500
24045,2020-06-21,2020,Apartment,1916.48,1500<2000
24046,2020-03-03,2020,Apartment,2000,2000<
